--- scanner 0 ---
-59,33,119
-9,-58,-64
624,-397,573

--- scanner 17 ---
544,-763,-519
-591,759,-777
820,-400,473
839,398,-771
-449,-912,401
-406,661,897
431,-713,-391
-609,727,-661
395,-729,-592
-399,-962,405
765,450,-732
877,-391,344
837,436,-703
906,411,851
-571,-853,-368
888,377,878
-540,-840,-504
855,342,763
842,-404,512
-550,-958,344
-560,600,835
-550,-858,-566
-444,609,884
106,-90,-28
-503,815,-727

--- scanner 18 ---
-526,361,395
-547,742,-710
475,-352,530
-717,-675,-543
-354,448,434
-646,-643,-418
-548,797,-483
501,703,-694
651,-897,-561
687,-779,-494
820,582,463
-561,-741,859
-521,725,-598
-19,-103,-20
461,-361,291
648,-836,-360
-392,-772,832
-496,-740,791
32,87,-96
811,825,456
522,573,-648
877,694,370
-427,293,401
430,567,-751
-646,-784,-499
533,-385,340

--- scanner 19 ---
-580,-774,-651
-553,451,-840
556,-404,537
99,-117,146
540,488,-499
-632,-623,-573
491,-440,606
479,-610,-545
481,560,-526
-730,-597,514
538,614,-435
-731,-558,523
664,327,451
-468,408,518
669,423,443
754,425,555
76,-21,-45
-722,420,-813
479,-532,-663
584,-515,-528
-685,-629,404
-468,549,437
-618,452,-772
-561,-703,-656
-397,517,562
580,-616,597

--- scanner 20 ---
-517,527,400
-514,-604,-902
-426,-639,-886
408,-419,-881
107,134,-69
531,578,527
-409,-618,-775
-792,-524,420
-512,681,321
652,-341,514
638,537,-765
602,368,-803
-800,-706,406
598,754,575
-375,430,-835
715,-355,499
421,-306,-811
464,-355,-910
-567,584,370
593,580,504
567,587,-805
-847,-714,380
-377,468,-656
-414,459,-814
14,33,-179
656,-382,389

--- scanner 21 ---
713,284,330
-436,-800,-492
-668,-717,553
496,-888,357
625,520,-901
-788,333,-499
748,339,239
446,-775,485
809,-499,-507
659,297,284
-590,-696,663
-456,-810,-494
480,-924,558
-732,604,742
-738,661,717
505,533,-864
-810,619,682
818,-442,-378
534,500,-928
-660,-750,-478
-781,576,-490
805,-477,-546
-874,464,-433
-109,-38,-118
-534,-730,470

--- scanner 22 ---
506,-711,-759
604,487,-715
408,284,447
30,-93,110
404,-425,549
396,-378,523
557,381,-626
-486,-603,663
-757,-732,-619
-373,650,493
-97,3,-3
373,399,480
586,-433,563
-694,-781,-649
-463,-613,500
-360,818,458
442,311,429
-369,689,515
-553,295,-504
471,-799,-743
-673,332,-517
551,344,-650
-603,-647,-582
492,-816,-632
-611,-570,605
-644,268,-484

--- scanner 23 ---
-540,747,-611
-522,610,-631
-661,608,746
-815,-783,-671
501,226,824
-744,-827,-780
553,-765,-893
-744,-908,-639
403,-632,707
332,-575,571
550,-966,-832
497,414,-645
-646,-843,801
635,404,-632
-659,654,752
589,-832,-775
-619,-728,729
424,-678,577
388,210,710
-80,-41,72
-645,-616,746
-489,583,-682
557,525,-723
-543,636,756
28,-179,-37
361,250,786

--- scanner 24 ---
34,-2,43
673,-499,-458
653,336,-718
-359,-649,-595
-430,-554,-586
503,-528,-506
-702,-850,878
671,368,-602
419,-808,598
-754,-740,808
506,486,943
-125,-47,166
565,280,-668
-719,-803,872
-777,697,-712
-826,718,937
468,434,956
-411,-612,-740
-703,645,-673
480,-795,613
-775,659,-644
554,-529,-373
-844,684,910
444,-613,544
-793,753,822
622,495,894

--- scanner 25 ---
620,-681,-587
-358,-925,643
679,485,-574
520,-781,925
-313,-900,-846
569,-679,-641
-766,722,596
-488,449,-404
-544,330,-482
554,324,-579
-797,808,630
635,331,-565
798,726,855
599,736,917
-570,449,-425
8,-26,70
757,-648,-614
-703,784,478
-483,-841,632
-402,-942,-801
645,674,815
87,-164,-44
-360,-908,546
-348,-955,-755
510,-919,812
614,-785,869

--- scanner 26 ---
-413,-465,940
-589,437,-339
-554,640,633
-594,562,-500
-367,-519,927
769,551,558
563,351,-573
738,-945,-324
844,-938,-302
-322,-430,885
818,-553,704
732,557,582
665,-881,-347
781,-673,691
566,461,-573
-764,-605,-464
626,604,493
845,-644,724
-686,-661,-345
-603,518,-346
-743,-687,-464
525,461,-590
-581,503,666
2,-81,109
-527,452,664

--- scanner 27 ---
-21,-104,-17
-356,-614,-560
-474,-578,-493
-619,853,-416
-109,17,-125
734,331,835
-562,851,-336
-424,707,469
-892,-804,292
-471,751,296
329,-443,-681
351,-484,-819
700,-638,819
358,628,-404
-417,-617,-359
553,388,815
-493,816,-517
693,-751,751
616,447,823
471,-433,-764
-447,669,474
690,-538,697
-901,-790,531
-868,-732,341
403,493,-347
278,532,-396

--- scanner 28 ---
686,-463,522
-477,539,-621
-393,-430,631
-513,306,669
560,-639,-544
-84,-143,-79
465,-694,-573
728,731,-467
-535,-462,-903
-411,-403,665
707,692,-496
-444,-518,700
-428,594,-718
-518,-468,-856
-527,314,487
-487,259,677
420,-650,-460
549,729,-505
662,-500,516
-507,589,-564
751,-606,469
-483,-532,-793
779,680,602
795,592,567
668,697,581
31,30,-57

--- scanner 29 ---
411,524,-993
691,-455,-899
-722,572,-620
-434,-735,736
-657,654,572
-737,-444,-757
597,599,293
-832,483,-703
-758,591,620
-799,720,572
-711,477,-641
61,73,-179
358,-673,662
585,559,359
355,-698,653
462,556,-913
668,-416,-911
658,489,385
-839,-400,-869
758,-337,-836
-391,-762,682
362,-804,708
-116,2,-5
-437,-709,487
521,490,-904
-898,-387,-754

--- scanner 30 ---
-677,598,-528
-765,611,-719
-860,-857,837
-720,-626,-444
-785,-763,918
-775,491,861
547,-687,-466
-150,-142,-2
-739,563,-614
433,471,646
485,373,-295
497,371,-339
278,507,652
-73,-32,114
-683,-566,-451
530,-872,857
514,488,-238
571,-593,-527
-775,567,645
-781,503,837
624,-721,906
568,-825,-490
-849,-711,819
-807,-552,-460
427,488,635
624,-870,819

--- scanner 31 ---
-604,616,-612
849,389,528
729,-811,-744
-723,-847,522
653,-595,-744
-536,-809,525
732,288,545
732,-585,458
657,664,-708
-295,-489,-548
749,-596,464
-626,-861,469
86,-76,-148
713,-602,309
622,578,-646
-674,490,-536
-450,-472,-496
-496,587,481
-599,666,555
847,345,516
-689,618,-409
609,769,-734
-313,-534,-490
717,-787,-750
188,37,-46
-617,577,535

--- scanner 32 ---
679,548,621
-400,754,759
-563,510,-374
561,428,-699
-547,504,-505
601,658,600
-445,726,678
612,-488,733
857,-713,-635
-481,-633,-472
-596,622,-487
660,422,-662
735,741,587
-447,754,716
892,-692,-523
518,-464,672
21,38,171
-448,-550,904
-374,-621,-587
750,-467,709
-563,-521,961
-423,-518,-582
820,-736,-704
-446,-538,860
491,409,-763

--- scanner 33 ---
543,377,-425
573,-716,370
-714,669,-492
-728,741,-521
-669,-604,462
-437,-705,-563
633,567,452
-405,-687,-447
-349,-599,-497
485,396,-579
504,-769,378
580,325,-570
-738,-682,544
430,-707,-707
513,576,312
-707,728,438
460,-588,-792
-667,810,609
-747,785,506
-838,-587,569
-766,743,-453
478,583,484
49,-97,-143
516,-649,345
459,-537,-659
-85,85,43

--- scanner 34 ---
11,167,42
-425,-357,-699
767,774,-407
-361,797,655
792,840,895
685,-577,-358
-814,586,-478
596,-550,622
759,-499,-350
-607,-326,-709
688,-561,-323
813,643,893
-770,591,-674
-782,-725,456
-721,-683,638
510,-614,650
674,707,-486
-652,-712,607
444,-584,609
-573,-346,-562
-348,921,560
874,756,798
-51,6,146
-789,673,-626
-413,824,584
667,727,-447

--- scanner 35 ---
-774,-714,589
441,800,-381
-748,593,-806
-747,658,-738
354,628,-342
682,-708,-496
47,12,3
-791,508,552
-116,87,112
-639,-441,-492
305,-619,512
-779,762,-779
677,-675,-483
459,-627,484
302,-548,534
-650,508,471
735,607,763
779,-748,-565
286,727,-348
-776,-629,477
-682,437,596
-585,-498,-401
790,606,536
-711,-500,-465
-872,-624,485
718,633,651

--- scanner 36 ---
656,559,-633
364,570,424
-790,-416,-666
-592,545,-825
760,-368,606
676,-508,595
-882,-374,-680
715,-497,-773
502,480,-638
-806,-390,820
647,-413,650
724,-655,-736
-856,707,563
-796,708,504
427,535,488
753,-676,-775
-821,-321,-553
-562,629,-839
-579,649,-841
36,35,-9
-689,-270,806
-147,151,5
-746,-313,721
599,529,-583
317,587,418
-763,661,582

--- scanner 37 ---
772,-676,407
784,422,479
-514,-543,435
856,-699,-760
606,684,-523
833,-758,-601
-615,-686,-648
-636,637,-778
905,-652,-671
-602,499,721
-577,-796,-631
-558,386,766
-612,733,-697
16,43,70
124,-95,9
684,-641,391
-371,-596,500
-55,-70,-89
821,431,637
-574,-686,-631
-547,470,626
-408,-590,524
507,654,-437
-515,699,-743
823,393,458
588,648,-580
789,-655,518
