31012,62614,78427
55429,39042,69569
24191,44063,99865
97432,3336,46388
31959,63839,63616
81908,42463,66393
19463,42889,53884
94233,93408,29740
14620,89726,88160
30691,15039,42095
81724,35094,87610
58404,42467,50476
7867,70143,82222
68077,25131,28148
26578,71526,7458
52628,29441,67261
11095,8743,54012
55445,48996,42922
48231,15996,91774
75679,4569,54824
73736,91340,1719
89430,98540,60118
45217,3842,46850
21971,37216,32460
56149,31866,61082
81100,16951,97183
64431,21995,70087
47722,41080,13734
96084,42720,26622
73323,23020,95575
38583,37329,96290
51860,66773,84275
18881,88538,85410
88462,89453,68895
50367,43426,7754
27935,23484,34430
40834,24518,43858
76728,22465,59186
32646,38248,3491
58698,63768,70710
16068,50742,20267
5082,89786,34196
29823,49831,68853
66882,76621,29660
255,70699,25732
40256,60498,12575
1878,45444,24183
50575,59238,82269
70539,30634,37234
35479,72652,15913
49775,13080,71167
60364,33479,2091
49755,92421,81164
61373,65485,84204
92251,76079,76207
41051,46092,41782
76761,39081,20090
3337,54645,62752
36924,58219,96896
86726,97233,62042
87387,7695,81557
87662,86418,52145
41810,82451,61873
69267,34470,11337
67991,7463,19226
38236,39000,75317
85168,83818,70798
99619,6496,53450
15220,24334,38894
82221,64080,94642
71679,22418,80530
52665,57771,57414
64718,38716,69754
71179,61390,60358
24502,17126,15936
16804,87971,98613
20108,67842,5243
6851,12051,23271
96082,22945,80393
23430,43510,18599
87644,45803,69870
25063,62543,32491
12726,49828,98597
3812,59971,23955
41102,33143,91460
55331,97174,75617
72246,41479,82895
467,2488,83337
43633,94881,10820
13850,83940,21465
74415,63797,2826
96079,10381,85403
26,46389,42982
21579,45821,41231
50470,76566,57660
88565,8028,20208
13789,65701,1194
52413,39575,14459
1688,2842,4220
39545,97199,30824
62146,38482,3550
86310,8016,52708
74706,59941,842
12942,59307,81345
63486,74217,82507
20864,57533,65591
38436,17094,99492
66991,54702,27906
45062,30019,35591
71981,3060,58367
23216,93621,66989
50818,2227,31623
87003,23066,69170
40563,25541,26665
67000,56666,55604
89398,56986,56552
23872,1222,31969
28827,46115,71239
36155,5112,90743
86815,6091,26132
50321,38914,57932
30035,89738,6669
29416,82243,84136
57768,16871,39561
36914,53480,93218
84683,67078,2598
31130,42003,21215
86810,4428,11026
45451,51107,82578
31754,20488,82096
38882,36981,43136
70263,48024,92262
32616,47,77272
75783,52136,35616
66230,90864,96061
66776,20044,24418
81351,65602,1911
89303,57022,42225
33138,98948,66556
10344,87517,83293
51448,7253,85107
38572,7114,7599
46386,14680,9309
18259,97981,46026
35717,7310,26690
70546,55811,62233
49180,10574,46285
70554,4648,95031
79648,94893,29864
29037,2106,68762
47564,91682,61919
59863,86266,213
21410,44682,62545
86846,11011,67801
44914,18488,90828
47850,95088,57894
28513,61009,50034
33600,88452,24226
83269,4009,39161
1212,22056,75195
7778,22167,17874
79786,63238,61338
75046,6563,43245
98684,23301,55640
38293,8608,34625
91063,49078,36208
20894,73292,49303
96559,58636,20352
87519,23549,85513
50127,30756,23284
1104,39951,4869
3044,62917,33105
85974,35110,14522
17695,92472,95715
19038,75952,68748
45970,49331,89719
72764,73693,52530
18016,21657,24015
27987,76912,85975
20324,46638,30729
86159,25024,78450
91703,48733,47751
61068,56277,46895
64724,35091,27828
74908,10619,12850
53723,1565,57685
34482,90720,2247
48825,60634,41928
91973,66035,53510
82060,36058,52337
60399,75824,9761
25223,64490,87193
43082,55997,60995
60069,9675,25668
82168,13746,889
92109,66067,89185
49712,2159,49643
70809,87132,22374
42176,46025,79610
39169,79785,13752
18825,34051,34367
82252,6749,90664
24367,42718,70613
59734,12443,69837
99291,28674,79553
59851,50139,94341
95566,89541,60142
4569,69698,16896
73351,59466,12724
57451,26762,75305
23361,53953,91096
24659,25600,84401
6701,47677,41957
49981,73558,66019
32211,51399,79308
47526,58794,2992
81276,54434,41783
78462,94606,38348
29645,11545,95388
12768,60327,47198
13631,37232,932
15921,48493,78354
40942,13563,1614
80585,10552,82842
65845,49345,40301
37277,72640,48612
76770,34551,72133
70247,8839,11346
92769,91963,43794
66893,13056,96789
78670,8721,50036
64492,52865,84998
73994,80260,30635
3000,46773,48714
7863,3564,16845
34743,34383,2190
34824,48127,39962
11166,86243,27957
20474,66853,92972
55137,22568,3532
74744,97234,47881
31202,43977,35493
60681,32125,70805
62367,77506,45789
58725,87234,21123
5756,79120,49
59165,65274,56916
63331,3097,56263
26716,71595,15213
45380,11457,75524
41835,6913,71059
776,98134,83249
37445,8259,34490
95308,29768,36740
67412,78669,4196
90273,13196,7376
74377,15408,99304
73183,69355,97589
78475,80184,16542
66566,41437,5551
29148,68594,25621
49051,84679,53482
85126,24907,37495
59293,9297,37545
61809,12015,17536
71389,58549,4787
82331,27739,31214
77013,33020,68096
82161,81626,13508
2488,55568,45206
28461,67942,49817
84983,36136,21513
97295,25849,80894
64329,9807,44371
4296,78708,73186
73054,7426,5473
44708,2200,36856
89390,24656,77054
37171,48832,91674
70523,10711,73050
76565,15553,82937
54300,6616,63102
24179,29751,52132
30878,86308,42617
7040,72237,89071
56404,9204,3828
22850,25685,12958
64083,40897,5870
80712,12661,89880
28812,27914,73054
78010,64424,93170
27625,48913,30906
36127,27193,45106
48005,50030,84428
65,90041,59062
8862,18079,23000
48615,5004,93097
66137,68227,72716
87591,77071,15009
22171,56292,41452
24045,89790,10918
35254,57957,74760
978,22560,41487
11221,56682,26207
4738,42547,23237
19715,36633,13609
68999,9734,99443
5691,6365,99159
72026,53780,84262
99162,15204,73617
1403,9689,25442
91610,23025,37300
80889,63369,87832
7680,60094,72242
61673,13638,77572
43450,58503,44412
45354,340,62116
89875,38006,43217
50335,46008,27007
96936,29763,52718
14263,57751,18256
29450,53645,62417
75044,90747,12361
481,37481,96215
13555,24321,17925
35614,79531,68844
84931,58893,87301
44468,67113,16875
69711,91869,94454
85484,75271,96361
26101,54530,5912
22797,2471,91172
16516,810,26693
53613,4331,24742
776,67920,75505
25448,67347,71175
24339,72871,91444
18603,36814,12108
38437,97567,60974
62671,95146,54194
14195,94917,49454
31135,2103,70660
98613,20118,50202
11557,34197,28279
31107,61214,39668
40973,55230,90288
99164,79291,67778
71202,18860,11631
10717,16166,97658
94438,5055,32717
95680,17091,40298
41253,57483,84510
17253,13432,74251
33502,34783,5740
63712,85338,86710
63985,8493,48410
2102,79526,99602
6786,20011,62272
60010,39536,1764
17116,78563,83261
2430,35640,23275
68327,14833,42627
57963,65046,69811
23719,92143,76985
95090,46249,11620
17515,60765,16997
79376,25884,44802
78660,51960,88840
48890,69215,16511
35142,65805,44682
35288,55328,68424
89119,32187,52805
62082,99840,30682
64083,59987,73816
70236,12705,73664
42886,43064,61805
60755,15294,16261
37080,92079,24305
52497,62169,25315
67546,7715,62461
87623,51908,32595
4805,67774,39667
697,7468,62032
52614,11774,36370
39837,26872,38519
86231,22849,5597
71105,66319,52501
7563,71673,84206
50223,53532,43260
63026,14682,70232
90432,80439,10923
13637,55663,74751
66472,63039,42717
95759,24079,78226
30181,56928,4745
91020,61938,69903
98496,15760,11569
62354,34465,21134
22178,22232,42331
57611,47365,4049
30362,93723,71394
30500,92504,83267
83043,31955,60472
80504,67243,70035
23456,97221,67969
74067,5604,73773
54671,91718,72635
24520,90072,80220
6926,39338,79600
81335,63617,38725
70138,72454,87636
16792,76022,50219
49748,24072,2437
22794,6776,12300
82241,4930,16876
86623,15547,64495
29715,10203,85760
89234,7227,31498
92355,66380,95013
38843,88601,11821
47683,601,36234
34239,70275,33928
20413,89296,69950
78728,2493,86948
77567,48082,5677
93135,7264,64786
74095,30004,9603
53435,53087,48713
27940,36862,55022
81083,52501,28288
87934,83721,48004
29788,84151,66695
761,52957,13225
51895,33945,98200
51551,70349,95462
39624,3350,77191
53642,8135,81199
14778,90289,86341
5310,73455,58587
85817,29403,3380
51579,76305,46815
95073,83768,53622
36556,29384,28421
40081,28018,65241
32909,20,61411
85141,86740,60684
4201,10192,76243
87302,29245,50457
137,25602,53668
62121,88461,1777
67298,13694,73695
17882,3257,71995
27136,71465,27170
73286,88269,27881
38049,81126,75993
15385,14081,79374
84347,65079,84085
13410,58295,71812
38304,67936,46470
928,27966,35163
60269,78746,29419
47428,94300,27246
105,84716,92796
45951,26882,68946
65664,37041,43532
63553,86825,36040
67585,81204,85742
71366,70770,5726
59402,59276,38107
24340,88107,20120
30703,92628,13223
26774,90410,42146
35000,68375,23807
88835,69500,78910
4031,79825,90186
83940,75980,98683
66950,66833,70326
33433,93574,44544
59586,47578,74473
82534,92848,8791
78978,18046,50017
50917,92805,14193
70117,27458,23062
36478,47232,64904
87280,45001,1040
25234,25660,85324
23427,23004,76376
58327,67739,24729
99521,63102,80380
49355,98879,59808
5755,27670,90969
96231,77848,67358
64921,62074,89511
